Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768758998,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,21,27,27,5225,0,6,6.52604032535263,3.9419999993697274,26.966899999024463,521.9203827751196
1768758999,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,23,27,27,5259,0,6,6.527521277803576,3.9419999993697274,27.269199999864213,522.2899790834759
1768759000,50,,Aggregated,39.300000,0.000000,6,7,7,8,8,9,11,13,23,27,27,5301,0,6,6.524479569885601,3.9419999993697274,27.269199999864213,521.7177890963969
1768759001,50,,Aggregated,39.000000,0.000000,6,7,7,8,8,9,11,13,23,27,27,5342,0,6,6.525174241849718,3.9419999993697274,27.269199999864213,521.5791838262822
1768759002,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,23,27,27,5377,0,6,6.523552724560241,3.9419999993697274,27.269199999864213,521.206062860331
1768759003,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5420,0,6,6.529198487077576,3.9419999993697274,28.147499999249703,521.4040590405904
1768759004,50,,Aggregated,39.100000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5456,0,6,6.528316477264421,3.9419999993697274,28.147499999249703,522.0749633431085
1768759005,50,,Aggregated,38.800000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5497,0,6,6.525138912125543,3.9419999993697274,28.147499999249703,522.4606148808441
1768759006,50,,Aggregated,38.400000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5540,0,6,6.528542527067142,3.9419999993697274,28.147499999249703,521.6972924187726
1768759007,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5583,0,6,6.534432903448122,3.9419999993697274,28.147499999249703,520.5385993193623
1768759008,50,,Aggregated,38.700000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5622,0,6,6.53396970827976,3.9419999993697274,28.147499999249703,520.4621131270011
1768759009,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5661,0,6,6.535018353638269,3.9419999993697274,28.147499999249703,520.0893835011482
1768759010,50,,Aggregated,39.000000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5699,0,6,6.530630601849599,3.9419999993697274,28.147499999249703,520.4511317775048
1768759011,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5743,0,6,6.53373071564297,3.9419999993697274,28.147499999249703,522.0269893783736
1768759012,50,,Aggregated,39.300000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5784,0,6,6.549335269699033,3.9419999993697274,28.147499999249703,521.9431189488243
1768759013,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5823,0,6,6.550801408199944,3.9419999993697274,28.147499999249703,521.9974240082432
1768759014,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5862,0,6,6.557556704186231,3.9419999993697274,28.147499999249703,521.5272944387581
1768759015,50,,Aggregated,40.000000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5908,0,6,6.560242535535259,3.9419999993697274,28.147499999249703,520.9226472579553
1768759016,50,,Aggregated,40.500000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5945,0,6,6.5619829436398796,3.9419999993697274,28.147499999249703,521.2420521446594
1768759017,50,,Aggregated,40.400000,0.000000,6,7,7,8,8,9,11,13,26,28,28,5989,0,6,6.5619422441038076,3.9419999993697274,28.147499999249703,521.739355485056
1768759018,50,,Aggregated,40.000000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6025,0,6,6.560520414927567,3.9419999993697274,28.147499999249703,521.8887966804979
1768759019,50,,Aggregated,40.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6065,0,6,6.555879291004041,3.9419999993697274,28.147499999249703,521.9747732893652
1768759020,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6109,0,6,6.553545506620736,3.9419999993697274,28.147499999249703,521.4513013586512
1768759021,50,,Aggregated,40.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6150,0,6,6.550421544706023,3.9419999993697274,28.147499999249703,521.2043902439025
1768759022,50,,Aggregated,40.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6188,0,6,6.549988089842624,3.9419999993697274,28.147499999249703,521.5932449903038
1768759023,50,,Aggregated,40.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6231,0,6,6.547899021015193,3.9419999993697274,28.147499999249703,521.6681110576152
1768759024,50,,Aggregated,40.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6268,0,6,6.552021362468299,3.9419999993697274,28.147499999249703,521.6368857689853
1768759025,50,,Aggregated,40.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6304,0,6,6.550098921311508,3.9419999993697274,28.147499999249703,521.3843591370559
1768759026,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6343,0,6,6.5480969887972105,3.9419999993697274,28.147499999249703,521.0
1768759027,50,,Aggregated,40.000000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6386,0,6,6.546337394292033,3.9419999993697274,28.147499999249703,520.8769182586909
1768759028,50,,Aggregated,40.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6425,0,6,6.550029027229027,3.9419999993697274,28.147499999249703,520.8856031128405
1768759029,50,,Aggregated,39.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6458,0,6,6.54836207803388,3.9419999993697274,28.147499999249703,520.3019510684422
1768759030,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6504,0,6,6.550886808108626,3.9419999993697274,28.147499999249703,519.4724784747848
1768759031,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6544,0,6,6.549931968206882,3.9419999993697274,28.147499999249703,519.3860024449878
1768759032,50,,Aggregated,39.200000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6582,0,6,6.54884911880167,3.9419999993697274,28.147499999249703,519.4302643573382
1768759033,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6624,0,6,6.546173943230284,3.9419999993697274,28.147499999249703,520.080615942029
1768759034,50,,Aggregated,39.800000,0.000000,6,7,7,8,8,9,11,13,25,28,28,6664,0,6,6.548277025804153,3.9419999993697274,28.147499999249703,520.4207683073229
1768759035,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6708,0,6,6.551202131776648,3.9419999993697274,28.147499999249703,519.7459749552772
1768759036,50,,Aggregated,39.800000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6739,0,6,6.549535227773233,3.9419999993697274,28.147499999249703,519.2604243953109
1768759037,50,,Aggregated,39.200000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6781,0,6,6.549409305406379,3.9419999993697274,28.147499999249703,519.2819643120483
1768759038,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6818,0,6,6.548833088878203,3.9419999993697274,28.147499999249703,520.4285714285714
1768759039,50,,Aggregated,39.300000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6858,0,6,6.5466548410589915,3.9419999993697274,28.147499999249703,520.8318751822688
1768759040,50,,Aggregated,39.400000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6898,0,6,6.549478486515103,3.9419999993697274,28.147499999249703,520.279501304726
1768759041,50,,Aggregated,39.200000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6937,0,6,6.550262433325617,3.9419999993697274,28.147499999249703,519.7746864638893
1768759042,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,26,28,28,6979,0,6,6.548811964461222,3.9419999993697274,28.147499999249703,519.907293308497
1768759043,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7016,0,6,6.547484948684117,3.9419999993697274,28.147499999249703,519.2511402508552
1768759044,50,,Aggregated,38.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7058,0,6,6.54822201756424,3.9419999993697274,28.147499999249703,518.6401246812128
1768759045,50,,Aggregated,39.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7095,0,6,6.5453418745554215,3.9419999993697274,28.147499999249703,518.2648343904158
1768759046,50,,Aggregated,38.800000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7133,0,6,6.5439442871123665,3.9419999993697274,28.147499999249703,519.2714145520819
1768759047,50,,Aggregated,39.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7178,0,6,6.5394727639977495,3.9419999993697274,28.147499999249703,518.744079130677
1768759048,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7220,0,6,6.535739265924711,3.9419999993697274,28.147499999249703,519.0301939058172
1768759049,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7259,0,6,6.535830444961818,3.9419999993697274,28.147499999249703,519.0469761675162
1768759050,50,,Aggregated,39.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7299,0,6,6.535560885051077,3.9419999993697274,28.147499999249703,518.6309083436087
1768759051,50,,Aggregated,39.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7339,0,6,6.534625643818336,3.9419999993697274,28.147499999249703,518.3016759776536
1768759052,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7380,0,6,6.538660663954696,3.9419999993697274,28.147499999249703,517.6968834688347
1768759053,50,,Aggregated,39.300000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7425,0,6,6.537860781142507,3.9419999993697274,28.147499999249703,517.8541414141414
1768759054,50,,Aggregated,40.000000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7459,0,6,6.536696326583123,3.9419999993697274,28.147499999249703,518.9042767126961
